02-22-2023 20:47:36 RAM 4990/14907MB (lfb 676x4MB) SWAP 777/7454MB (cached 2MB) CPU [1%@2265,1%@2264,0%@2265,0%@2265,0%@2263,0%@2265,93%@2265,0%@2264] EMC_FREQ 1%@2133 GR3D_FREQ 8%@114 VIC_FREQ 115 APE 150 AUX@46C CPU@48.5C thermal@46.7C Tboard@44C AO@44.5C GPU@46.5C Tdiode@47.25C PMIC@50C GPU 307mW/307mW CPU 2304mW/2304mW SOC 2763mW/2763mW CV 0mW/0mW VDDRQ 307mW/307mW SYS5V 3024mW/3024mW
02-22-2023 20:49:12 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [2%@2265,98%@2265,0%@2265,0%@2265,0%@2265,0%@2265,1%@2266,0%@2264] EMC_FREQ 7%@2133 GR3D_FREQ 34%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@49.85C Tboard@46C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 1534mW/1587mW CPU 2303mW/2367mW SOC 3069mW/3072mW CV 0mW/0mW VDDRQ 613mW/651mW SYS5V 3185mW/3163mW
02-22-2023 20:49:13 RAM 11386/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2265,97%@2265,0%@2265,1%@2265,0%@2266,0%@2265,1%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 32%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.2C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1688mW/1588mW CPU 2302mW/2366mW SOC 3069mW/3072mW CV 0mW/0mW VDDRQ 767mW/653mW SYS5V 3185mW/3164mW
02-22-2023 20:49:14 RAM 11387/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2265,95%@2265,9%@2264,0%@2265,0%@2261,2%@2264,0%@2265,11%@2265] EMC_FREQ 8%@2133 GR3D_FREQ 35%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.2C Tboard@46C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 1688mW/1589mW CPU 2762mW/2370mW SOC 3222mW/3073mW CV 0mW/0mW VDDRQ 767mW/654mW SYS5V 3225mW/3164mW
02-22-2023 20:49:15 RAM 11387/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2265,96%@2265,0%@2265,0%@2265,0%@2265,0%@2265,1%@2265,0%@2265] EMC_FREQ 8%@2133 GR3D_FREQ 33%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1688mW/1590mW CPU 2302mW/2369mW SOC 3222mW/3075mW CV 0mW/0mW VDDRQ 767mW/655mW SYS5V 3225mW/3165mW
02-22-2023 20:49:16 RAM 11387/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2264,98%@2264,0%@2265,0%@2265,0%@2265,0%@2265,0%@2268,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 30%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1381mW/1588mW CPU 2303mW/2369mW SOC 3069mW/3075mW CV 0mW/0mW VDDRQ 613mW/655mW SYS5V 3185mW/3165mW
02-22-2023 20:49:17 RAM 11387/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2264,99%@2265,0%@2260,1%@2265,0%@2265,0%@2265,0%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 48%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1381mW/1586mW CPU 2303mW/2368mW SOC 3069mW/3075mW CV 0mW/0mW VDDRQ 613mW/654mW SYS5V 3144mW/3165mW
02-22-2023 20:49:18 RAM 11387/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,99%@2265,0%@2267,0%@2266,0%@2265,0%@2265,0%@2265,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 32%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@49.85C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1381mW/1584mW CPU 2303mW/2367mW SOC 3069mW/3074mW CV 0mW/0mW VDDRQ 613mW/654mW SYS5V 3144mW/3165mW
02-22-2023 20:49:19 RAM 11390/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2264,99%@2265,9%@2265,2%@2265,1%@2265,6%@2265,6%@2266,2%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 33%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1534mW/1583mW CPU 2762mW/2371mW SOC 3069mW/3074mW CV 0mW/0mW VDDRQ 767mW/655mW SYS5V 3185mW/3165mW
02-22-2023 20:49:20 RAM 11390/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2265,99%@2265,1%@2257,0%@2265,0%@2265,0%@2263,0%@2265,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 32%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 1381mW/1581mW CPU 2456mW/2372mW SOC 3069mW/3074mW CV 0mW/0mW VDDRQ 613mW/654mW SYS5V 3185mW/3165mW
02-22-2023 20:49:21 RAM 11390/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2264,96%@2265,0%@2265,0%@2265,0%@2265,0%@2265,0%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 33%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1688mW/1583mW CPU 2302mW/2371mW SOC 3069mW/3074mW CV 0mW/0mW VDDRQ 767mW/655mW SYS5V 3185mW/3165mW
02-22-2023 20:49:22 RAM 11390/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [2%@2263,99%@2265,0%@2265,0%@2266,0%@2265,0%@2265,0%@2265,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 30%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 1381mW/1581mW CPU 2303mW/2371mW SOC 3069mW/3074mW CV 0mW/0mW VDDRQ 613mW/655mW SYS5V 3144mW/3165mW
02-22-2023 20:49:23 RAM 11390/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,96%@2265,0%@2265,0%@2265,2%@2265,2%@2264,0%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 38%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1534mW/1580mW CPU 2302mW/2370mW SOC 3222mW/3076mW CV 0mW/0mW VDDRQ 767mW/656mW SYS5V 3185mW/3165mW
02-22-2023 20:49:24 RAM 11391/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2265,98%@2264,9%@2265,8%@2265,5%@2264,8%@2265,2%@2265,1%@2263] EMC_FREQ 7%@2133 GR3D_FREQ 34%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@49.85C Tboard@46C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 1381mW/1578mW CPU 2762mW/2374mW SOC 3069mW/3076mW CV 0mW/0mW VDDRQ 613mW/656mW SYS5V 3185mW/3165mW
02-22-2023 20:49:25 RAM 11391/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,99%@2264,0%@2265,0%@2265,3%@2265,0%@2265,0%@2265,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 19%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@48C GPU@49.5C Tdiode@50C PMIC@50C GPU 1381mW/1576mW CPU 2456mW/2374mW SOC 3069mW/3075mW CV 0mW/0mW VDDRQ 613mW/655mW SYS5V 3144mW/3165mW
02-22-2023 20:49:26 RAM 11391/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2267,99%@2263,0%@2266,0%@2262,0%@2265,2%@2265,0%@2265,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 27%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@49.85C Tboard@46C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 1381mW/1575mW CPU 2303mW/2374mW SOC 3069mW/3075mW CV 0mW/0mW VDDRQ 613mW/655mW SYS5V 3144mW/3165mW
02-22-2023 20:49:27 RAM 11391/14907MB (lfb 101x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,100%@2263,0%@2265,0%@2266,0%@2264,2%@2265,0%@2265,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 28%@828 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1534mW/1574mW CPU 2456mW/2374mW SOC 3069mW/3075mW CV 0mW/0mW VDDRQ 613mW/655mW SYS5V 3144mW/3165mW
02-22-2023 20:49:28 RAM 11449/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,100%@2265,0%@2265,0%@2265,0%@2265,2%@2264,0%@2263,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 0%@828 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1534mW/1574mW CPU 2303mW/2374mW SOC 2915mW/3074mW CV 0mW/0mW VDDRQ 613mW/654mW SYS5V 3104mW/3164mW
02-22-2023 20:49:29 RAM 11449/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [2%@2265,97%@2265,5%@2265,14%@2265,4%@2265,4%@2267,4%@2265,1%@2263] EMC_FREQ 7%@2133 GR3D_FREQ 27%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 2301mW/1580mW CPU 2762mW/2377mW SOC 3221mW/3075mW CV 0mW/0mW VDDRQ 766mW/655mW SYS5V 3225mW/3165mW
02-22-2023 20:49:30 RAM 11447/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2265,98%@2265,0%@2265,1%@2268,5%@2265,6%@2265,0%@2265,1%@2266] EMC_FREQ 7%@2133 GR3D_FREQ 22%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@49.85C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1841mW/1583mW CPU 2762mW/2381mW SOC 3069mW/3075mW CV 0mW/0mW VDDRQ 613mW/655mW SYS5V 3185mW/3165mW
02-22-2023 20:49:31 RAM 11447/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,100%@2264,0%@2265,0%@2265,0%@2266,3%@2264,0%@2265,0%@2264] EMC_FREQ 6%@2133 GR3D_FREQ 22%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@49.85C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1841mW/1585mW CPU 2455mW/2381mW SOC 3069mW/3075mW CV 0mW/0mW VDDRQ 613mW/654mW SYS5V 3144mW/3165mW
02-22-2023 20:49:32 RAM 11446/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,100%@2259,0%@2265,0%@2265,0%@2265,3%@2264,0%@2265,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 23%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1995mW/1589mW CPU 2455mW/2382mW SOC 3069mW/3075mW CV 0mW/0mW VDDRQ 613mW/654mW SYS5V 3144mW/3165mW
02-22-2023 20:49:33 RAM 11446/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [3%@2264,89%@2265,1%@2265,0%@2265,0%@2265,1%@2263,0%@2266,0%@2264] EMC_FREQ 11%@2133 GR3D_FREQ 38%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@50.5C Tdiode@50C PMIC@50C GPU 2607mW/1597mW CPU 2301mW/2381mW SOC 3374mW/3078mW CV 0mW/0mW VDDRQ 920mW/656mW SYS5V 3306mW/3166mW
02-22-2023 20:49:34 RAM 11446/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [2%@2265,100%@2268,8%@2265,9%@2265,10%@2265,3%@2264,0%@2265,4%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 1%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@49.85C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1381mW/1595mW CPU 2915mW/2386mW SOC 2915mW/3076mW CV 0mW/0mW VDDRQ 613mW/656mW SYS5V 3144mW/3166mW
02-22-2023 20:49:35 RAM 11445/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,99%@2265,0%@2265,0%@2264,0%@2264,0%@2265,4%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 97%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@49.85C Tboard@46C AO@47.5C GPU@50.5C Tdiode@50C PMIC@50C GPU 2302mW/1601mW CPU 2455mW/2386mW SOC 3069mW/3076mW CV 0mW/0mW VDDRQ 613mW/656mW SYS5V 3185mW/3166mW
02-22-2023 20:49:36 RAM 11445/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,99%@2265,0%@2265,1%@2265,0%@2266,0%@2264,2%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 24%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1841mW/1603mW CPU 2302mW/2386mW SOC 3069mW/3076mW CV 0mW/0mW VDDRQ 613mW/655mW SYS5V 3144mW/3166mW
02-22-2023 20:49:37 RAM 11446/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [2%@2262,100%@2266,0%@2265,1%@2265,0%@2265,0%@2265,1%@2264,0%@2266] EMC_FREQ 6%@2133 GR3D_FREQ 26%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1995mW/1607mW CPU 2302mW/2385mW SOC 3069mW/3076mW CV 0mW/0mW VDDRQ 613mW/655mW SYS5V 3144mW/3165mW
02-22-2023 20:49:38 RAM 11446/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,99%@2264,0%@2265,0%@2263,0%@2265,0%@2266,2%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 25%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 2148mW/1611mW CPU 2302mW/2384mW SOC 3069mW/3076mW CV 0mW/0mW VDDRQ 613mW/655mW SYS5V 3185mW/3165mW
02-22-2023 20:49:39 RAM 11448/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2265,97%@2265,0%@2265,1%@2265,0%@2265,1%@2262,6%@2265,2%@2264] EMC_FREQ 8%@2133 GR3D_FREQ 30%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47.5C GPU@50C Tdiode@49.75C PMIC@50C GPU 2454mW/1618mW CPU 2455mW/2385mW SOC 3221mW/3077mW CV 0mW/0mW VDDRQ 766mW/655mW SYS5V 3225mW/3166mW
02-22-2023 20:49:40 RAM 11448/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2265,96%@2264,1%@2265,0%@2264,0%@2262,1%@2264,1%@2266,1%@2266] EMC_FREQ 9%@2133 GR3D_FREQ 22%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47C GPU@50C Tdiode@50C PMIC@50C GPU 2148mW/1622mW CPU 2455mW/2385mW SOC 3222mW/3078mW CV 0mW/0mW VDDRQ 767mW/656mW SYS5V 3225mW/3166mW
02-22-2023 20:49:41 RAM 11448/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,100%@2265,0%@2265,0%@2265,0%@2265,0%@2264,3%@2265,0%@2265] EMC_FREQ 8%@2133 GR3D_FREQ 26%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@49.75C PMIC@50C GPU 2148mW/1627mW CPU 2455mW/2386mW SOC 3069mW/3078mW CV 0mW/0mW VDDRQ 613mW/656mW SYS5V 3185mW/3167mW
02-22-2023 20:49:42 RAM 11448/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [2%@2265,99%@2265,0%@2261,0%@2265,0%@2265,0%@2265,0%@2265,0%@2267] EMC_FREQ 7%@2133 GR3D_FREQ 22%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.7C Tboard@46C AO@47.5C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1995mW/1630mW CPU 2302mW/2385mW SOC 3069mW/3078mW CV 0mW/0mW VDDRQ 613mW/656mW SYS5V 3144mW/3166mW
02-22-2023 20:49:43 RAM 11448/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [2%@2265,99%@2265,1%@2265,0%@2265,0%@2265,0%@2264,0%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 30%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47.5C GPU@50C Tdiode@49.75C PMIC@50C GPU 2148mW/1634mW CPU 2302mW/2385mW SOC 3069mW/3078mW CV 0mW/0mW VDDRQ 613mW/655mW SYS5V 3185mW/3167mW
02-22-2023 20:49:44 RAM 11449/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2266,95%@2265,0%@2265,5%@2265,0%@2265,1%@2265,0%@2262,1%@2261] EMC_FREQ 9%@2133 GR3D_FREQ 34%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47C GPU@50C Tdiode@50C PMIC@50C GPU 2301mW/1639mW CPU 2302mW/2384mW SOC 3221mW/3079mW CV 0mW/0mW VDDRQ 766mW/656mW SYS5V 3225mW/3167mW
02-22-2023 20:49:45 RAM 11448/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2264,97%@2264,0%@2265,0%@2256,0%@2265,2%@2255,0%@2265,0%@2265] EMC_FREQ 8%@2133 GR3D_FREQ 53%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47C GPU@50C Tdiode@50C PMIC@50C GPU 1995mW/1642mW CPU 2302mW/2383mW SOC 3069mW/3079mW CV 0mW/0mW VDDRQ 767mW/657mW SYS5V 3185mW/3167mW
02-22-2023 20:49:46 RAM 11448/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,100%@2265,0%@2265,0%@2265,0%@2265,0%@2265,0%@2264,0%@2262] EMC_FREQ 6%@2133 GR3D_FREQ 23%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.7C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1688mW/1642mW CPU 2303mW/2383mW SOC 2915mW/3078mW CV 0mW/0mW VDDRQ 613mW/657mW SYS5V 3144mW/3167mW
02-22-2023 20:49:47 RAM 11448/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2265,99%@2265,0%@2264,0%@2265,0%@2264,0%@2264,0%@2267,0%@2268] EMC_FREQ 7%@2133 GR3D_FREQ 25%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.5C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1995mW/1645mW CPU 2302mW/2382mW SOC 3069mW/3078mW CV 0mW/0mW VDDRQ 613mW/656mW SYS5V 3144mW/3167mW
02-22-2023 20:49:48 RAM 11448/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2266,100%@2265,0%@2265,0%@2265,0%@2265,0%@2265,0%@2268,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 28%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.5C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1995mW/1647mW CPU 2302mW/2381mW SOC 3069mW/3078mW CV 0mW/0mW VDDRQ 613mW/656mW SYS5V 3185mW/3167mW
02-22-2023 20:49:49 RAM 11447/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,95%@2264,0%@2265,4%@2265,1%@2265,0%@2264,0%@2266,5%@2265] EMC_FREQ 9%@2133 GR3D_FREQ 32%@905 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.8C Tboard@46C AO@47C GPU@50C Tdiode@49.75C PMIC@50C GPU 2301mW/1652mW CPU 2302mW/2381mW SOC 3221mW/3079mW CV 0mW/0mW VDDRQ 766mW/657mW SYS5V 3225mW/3167mW
02-22-2023 20:49:50 RAM 11447/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2266,98%@2265,0%@2265,0%@2265,0%@2265,0%@2264,0%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 24%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.5C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1841mW/1654mW CPU 2302mW/2380mW SOC 3069mW/3079mW CV 0mW/0mW VDDRQ 613mW/656mW SYS5V 3144mW/3167mW
02-22-2023 20:49:51 RAM 11461/14907MB (lfb 95x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2265,100%@2265,0%@2261,0%@2264,0%@2265,0%@2266,0%@2266,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 22%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.5C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1688mW/1654mW CPU 2303mW/2380mW SOC 3069mW/3079mW CV 0mW/0mW VDDRQ 613mW/656mW SYS5V 3144mW/3167mW
02-22-2023 20:49:53 RAM 11759/14907MB (lfb 22x4MB) SWAP 776/7454MB (cached 2MB) CPU [2%@2265,100%@2265,0%@2273,0%@2265,0%@2265,0%@2265,0%@2265,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 0%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.5C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1534mW/1653mW CPU 2303mW/2379mW SOC 2915mW/3077mW CV 0mW/0mW VDDRQ 460mW/655mW SYS5V 3104mW/3167mW
02-22-2023 20:49:54 RAM 11761/14907MB (lfb 22x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,99%@2265,0%@2265,2%@2265,0%@2263,1%@2265,5%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 20%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.7C Tboard@46C AO@47C GPU@49.5C Tdiode@49.5C PMIC@50C GPU 1841mW/1655mW CPU 2609mW/2381mW SOC 3069mW/3077mW CV 0mW/0mW VDDRQ 613mW/654mW SYS5V 3144mW/3166mW
02-22-2023 20:49:55 RAM 11760/14907MB (lfb 22x4MB) SWAP 776/7454MB (cached 2MB) CPU [1%@2265,98%@2265,1%@2265,0%@2265,0%@2265,0%@2264,0%@2264,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 23%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.7C Tboard@46C AO@47C GPU@49.5C Tdiode@49.5C PMIC@50C GPU 1995mW/1657mW CPU 2455mW/2381mW SOC 3069mW/3077mW CV 0mW/0mW VDDRQ 613mW/654mW SYS5V 3144mW/3166mW
02-22-2023 20:49:56 RAM 11760/14907MB (lfb 22x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,100%@2265,0%@2262,0%@2261,0%@2266,0%@2265,0%@2267,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 25%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.35C Tboard@46C AO@47C GPU@49.5C Tdiode@49.5C PMIC@50C GPU 1688mW/1657mW CPU 2303mW/2381mW SOC 3069mW/3077mW CV 0mW/0mW VDDRQ 613mW/654mW SYS5V 3144mW/3166mW
02-22-2023 20:49:57 RAM 11760/14907MB (lfb 22x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,100%@2264,0%@2262,0%@2263,0%@2265,0%@2264,0%@2264,0%@2265] EMC_FREQ 5%@2133 GR3D_FREQ 25%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.5C Tboard@46C AO@47C GPU@49C Tdiode@49.5C PMIC@50C GPU 1381mW/1655mW CPU 2303mW/2380mW SOC 2915mW/3076mW CV 0mW/0mW VDDRQ 613mW/653mW SYS5V 3104mW/3166mW
02-22-2023 20:49:58 RAM 11760/14907MB (lfb 22x4MB) SWAP 776/7454MB (cached 2MB) CPU [2%@2265,99%@2265,0%@2265,0%@2265,0%@2268,0%@2263,0%@2255,0%@2262] EMC_FREQ 7%@2133 GR3D_FREQ 40%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.5C Tboard@46C AO@47C GPU@49.5C Tdiode@49.25C PMIC@50C GPU 1995mW/1658mW CPU 2302mW/2380mW SOC 3069mW/3076mW CV 0mW/0mW VDDRQ 613mW/653mW SYS5V 3185mW/3166mW
02-22-2023 20:49:59 RAM 11761/14907MB (lfb 22x4MB) SWAP 776/7454MB (cached 2MB) CPU [0%@2265,99%@2266,0%@2265,5%@2265,5%@2265,0%@2260,1%@2265,0%@2266] EMC_FREQ 7%@2133 GR3D_FREQ 47%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.5C Tboard@46C AO@47C GPU@50C Tdiode@49.5C PMIC@50C GPU 2148mW/1661mW CPU 2609mW/2381mW SOC 3068mW/3076mW CV 0mW/0mW VDDRQ 613mW/653mW SYS5V 3185mW/3166mW
